CMDLINE .venv/bin/python save_vocab.py
MEM 161.941406 1784205207.7761
MEM 161.941406 1784205207.8763
MEM 161.941406 1784205207.9766
MEM 161.941406 1784205208.0806
MEM 161.941406 1784205208.1821
MEM 161.941406 1784205208.2823
MEM 161.941406 1784205208.3826
MEM 161.941406 1784205208.4828
MEM 161.941406 1784205208.5831
MEM 161.941406 1784205208.6833
MEM 161.941406 1784205208.7836
MEM 161.941406 1784205208.8840
MEM 161.941406 1784205208.9842
MEM 161.941406 1784205209.0847
MEM 161.941406 1784205209.1850
MEM 161.941406 1784205209.2853
MEM 161.941406 1784205209.3856
MEM 161.941406 1784205209.4859
MEM 161.941406 1784205209.5862
MEM 161.941406 1784205209.6865
MEM 161.941406 1784205209.7868
MEM 161.941406 1784205209.8871
MEM 161.941406 1784205209.9874
MEM 161.941406 1784205210.0877
MEM 161.941406 1784205210.1880
MEM 161.941406 1784205210.2883
MEM 161.941406 1784205210.3887
MEM 161.941406 1784205210.4909
MEM 161.941406 1784205210.5912
MEM 161.941406 1784205210.6915
MEM 161.941406 1784205210.7926
MEM 161.941406 1784205210.8966
MEM 161.941406 1784205210.9968
MEM 161.941406 1784205211.0971
MEM 161.941406 1784205211.1974
MEM 161.941406 1784205211.2976
MEM 161.941406 1784205211.3979
MEM 161.941406 1784205211.4981
MEM 161.941406 1784205211.5984
MEM 161.941406 1784205211.6986
MEM 161.941406 1784205211.8002
MEM 161.941406 1784205211.9046
MEM 161.941406 1784205212.0086
MEM 161.941406 1784205212.1126
MEM 161.941406 1784205212.2129
MEM 161.941406 1784205212.3132
MEM 161.941406 1784205212.4134
MEM 162.070312 1784205212.5137
MEM 162.070312 1784205212.6141
MEM 162.070312 1784205212.7143
MEM 162.070312 1784205212.8146
MEM 162.070312 1784205212.9149
MEM 162.070312 1784205213.0151
MEM 162.070312 1784205213.1154
MEM 162.070312 1784205213.2156
MEM 162.070312 1784205213.3159
MEM 162.070312 1784205213.4161
MEM 162.070312 1784205213.5165
MEM 162.070312 1784205213.6188
MEM 162.070312 1784205213.7190
MEM 162.070312 1784205213.8193
MEM 162.070312 1784205213.9195
MEM 162.070312 1784205214.0198
MEM 162.070312 1784205214.1201
MEM 162.070312 1784205214.2203
MEM 162.070312 1784205214.3206
MEM 162.070312 1784205214.4218
MEM 162.070312 1784205214.5221
MEM 162.070312 1784205214.6224
MEM 162.070312 1784205214.7227
MEM 162.070312 1784205214.8230
MEM 162.070312 1784205214.9232
MEM 162.070312 1784205215.0236
MEM 162.070312 1784205215.1238
MEM 162.070312 1784205215.2241
MEM 162.070312 1784205215.3244
MEM 162.070312 1784205215.4247
MEM 162.070312 1784205215.5255
MEM 162.070312 1784205215.6257
MEM 162.070312 1784205215.7270
MEM 162.070312 1784205215.8278
MEM 162.070312 1784205215.9282
MEM 162.070312 1784205216.0285
MEM 163.457031 1784205216.1297
MEM 163.457031 1784205216.2299
MEM 163.457031 1784205216.3302
MEM 163.457031 1784205216.4305
MEM 163.457031 1784205216.5308
MEM 163.457031 1784205216.6312
MEM 163.550781 1784205216.7314
MEM 163.550781 1784205216.8317
MEM 163.554688 1784205216.9366
MEM 163.554688 1784205217.0369
MEM 163.554688 1784205217.1371
MEM 163.695312 1784205217.2374
MEM 163.695312 1784205217.3402
MEM 163.695312 1784205217.4405
MEM 163.699219 1784205217.5420
MEM 163.707031 1784205217.6423
