CMDLINE .venv/bin/python save_vocab.py
MEM 551.730469 1784286324.3379
MEM 552.230469 1784286324.4382
MEM 552.699219 1784286324.5385
MEM 552.917969 1784286324.6389
MEM 553.667969 1784286324.7392
MEM 553.699219 1784286324.8395
MEM 554.386719 1784286324.9398
MEM 555.667969 1784286325.0402
MEM 555.761719 1784286325.1405
MEM 556.179688 1784286325.2408
MEM 556.746094 1784286325.3411
MEM 557.339844 1784286325.4415
MEM 557.683594 1784286325.5418
MEM 558.402344 1784286325.6422
MEM 558.464844 1784286325.7426
MEM 559.000000 1784286325.8430
MEM 559.585938 1784286325.9433
MEM 559.898438 1784286326.0436
MEM 560.304688 1784286326.1439
MEM 560.656250 1784286326.2442
MEM 561.023438 1784286326.3445
MEM 562.273438 1784286326.4450
MEM 562.273438 1784286326.5453
MEM 562.734375 1784286326.6456
MEM 563.125000 1784286326.7458
MEM 563.539062 1784286326.8462
MEM 563.726562 1784286326.9464
MEM 564.175781 1784286327.0468
MEM 564.679688 1784286327.1471
MEM 564.976562 1784286327.2474
MEM 565.484375 1784286327.3477
MEM 565.609375 1784286327.4480
MEM 565.929688 1784286327.5483
MEM 566.324219 1784286327.6486
MEM 566.832031 1784286327.7489
MEM 567.253906 1784286327.8491
MEM 567.722656 1784286327.9494
MEM 568.238281 1784286328.0503
MEM 568.812500 1784286328.1506
MEM 569.148438 1784286328.2509
MEM 569.632812 1784286328.3512
MEM 570.101562 1784286328.4514
MEM 570.601562 1784286328.5517
MEM 571.539062 1784286328.6520
MEM 571.953125 1784286328.7524
MEM 572.218750 1784286328.8527
MEM 572.785156 1784286328.9530
MEM 573.472656 1784286329.0532
MEM 573.683594 1784286329.1535
MEM 574.121094 1784286329.2538
MEM 574.902344 1784286329.3541
MEM 575.402344 1784286329.4544
MEM 575.558594 1784286329.5546
MEM 575.589844 1784286329.6549
MEM 575.875000 1784286329.7552
MEM 576.281250 1784286329.8555
MEM 576.812500 1784286329.9561
MEM 577.199219 1784286330.0564
MEM 577.824219 1784286330.1567
MEM 578.378906 1784286330.2569
MEM 578.730469 1784286330.3572
MEM 579.199219 1784286330.4575
MEM 579.582031 1784286330.5578
MEM 580.160156 1784286330.6581
MEM 580.652344 1784286330.7583
MEM 580.898438 1784286330.8586
MEM 581.367188 1784286330.9589
MEM 581.710938 1784286331.0592
MEM 582.148438 1784286331.1594
MEM 582.613281 1784286331.2597
MEM 583.082031 1784286331.3600
MEM 583.515625 1784286331.4603
MEM 583.847656 1784286331.5606
MEM 584.535156 1784286331.6608
MEM 585.136719 1784286331.7612
MEM 585.433594 1784286331.8614
MEM 586.144531 1784286331.9617
MEM 586.746094 1784286332.0620
MEM 587.027344 1784286332.1623
MEM 587.488281 1784286332.2626
MEM 588.000000 1784286332.3628
MEM 588.273438 1784286332.4631
MEM 588.554688 1784286332.5635
MEM 588.929688 1784286332.6639
MEM 589.382812 1784286332.7642
MEM 590.054688 1784286332.8646
MEM 590.339844 1784286332.9649
MEM 590.851562 1784286333.0652
MEM 591.117188 1784286333.1669
MEM 591.460938 1784286333.2676
MEM 591.914062 1784286333.3679
MEM 592.214844 1784286333.4681
MEM 592.804688 1784286333.5684
MEM 593.218750 1784286333.6687
MEM 593.812500 1784286333.7689
MEM 594.261719 1784286333.8692
MEM 594.816406 1784286333.9695
MEM 595.335938 1784286334.0698
MEM 595.894531 1784286334.1701
MEM 596.531250 1784286334.2704
MEM 596.820312 1784286334.3707
MEM 597.113281 1784286334.4710
MEM 597.789062 1784286334.5713
MEM 598.144531 1784286334.6716
MEM 598.710938 1784286334.7719
MEM 599.062500 1784286334.8723
MEM 599.347656 1784286334.9727
MEM 599.652344 1784286335.0730
MEM 600.156250 1784286335.1732
MEM 600.632812 1784286335.2735
MEM 601.062500 1784286335.3738
MEM 601.500000 1784286335.4741
MEM 601.968750 1784286335.5745
MEM 602.308594 1784286335.6748
MEM 602.664062 1784286335.7750
MEM 603.507812 1784286335.8753
MEM 603.800781 1784286335.9756
MEM 604.183594 1784286336.0759
MEM 604.578125 1784286336.1762
MEM 605.027344 1784286336.2765
MEM 605.589844 1784286336.3768
MEM 606.027344 1784286336.4771
MEM 606.460938 1784286336.5774
MEM 606.992188 1784286336.6777
